"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.479264190E-1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
6.500815230E-1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
6.522366270E-1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
6.543917310E-1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
6.565468350E-1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
6.587019400E-1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
6.608570440E-1,3.817904973E-3,6.261364091E-3,-1.374445739E-3,7.461245188E-3
6.630121480E-1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
6.651672520E-1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
6.673224080E-1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
6.694775120E-1,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
6.716326170E-1,1.527161949E-4,-8.399390616E-3,-1.527161949E-4,8.402166815E-3
6.737877210E-1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
6.759427730E-1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
6.780979290E-1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
6.802530330E-1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
6.824081370E-1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
6.845632420E-1,-1.069013379E-3,-4.734201822E-3,-1.527161949E-4,4.855798465E-3
6.867183460E-1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
6.888734500E-1,-1.069013379E-3,-2.290742937E-3,-1.374445739E-3,2.877393595E-3
6.910285540E-1,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
6.931836580E-1,1.374445739E-3,1.374445739E-3,1.069013379E-3,2.218330855E-3
6.953387620E-1,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
6.974938670E-1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
6.996489710E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
7.018040750E-1,1.527161949E-4,1.374445739E-3,1.069013379E-3,1.747916740E-3
7.039591790E-1,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
7.061142830E-1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
7.082693870E-1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
7.104245440E-1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
7.125796480E-1,1.374445739E-3,1.527161949E-4,1.069013379E-3,1.747916740E-3
7.147347000E-1,-1.069013379E-3,1.527161949E-4,1.069013379E-3,1.519506974E-3
7.168898560E-1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
7.190449600E-1,2.596175298E-3,2.596175298E-3,-1.527161949E-4,3.674721022E-3
7.212000650E-1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
7.233551690E-1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
7.255102730E-1,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
7.276653770E-1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
7.298204810E-1,1.527161949E-4,3.817904973E-3,-1.527161949E-4,3.824008742E-3
7.319755850E-1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
7.341306900E-1,1.527161949E-4,-4.734201822E-3,-1.527161949E-4,4.739125591E-3
7.362857940E-1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
7.384408980E-1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
7.405960020E-1,-2.290742937E-3,-2.290742937E-3,1.069013379E-3,3.411421407E-3
7.427511060E-1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
7.449062100E-1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
7.470613150E-1,3.817904973E-3,-1.069013379E-3,-1.527161949E-4,3.967683232E-3
7.492164710E-1,1.527161949E-4,1.527161949E-4,-1.374445739E-3,1.391310735E-3
7.513715750E-1,-1.069013379E-3,-5.955931731E-3,1.069013379E-3,6.144810981E-3
7.535266790E-1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
7.556817830E-1,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
7.578368870E-1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
7.599919920E-1,2.596175298E-3,-1.069013379E-3,-1.527161949E-4,2.811803339E-3
7.621470960E-1,1.527161949E-4,-4.734201822E-3,-1.527161949E-4,4.739125591E-3
7.643022000E-1,-1.069013379E-3,1.527161949E-4,1.069013379E-3,1.519506974E-3
7.664573040E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
7.686124080E-1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
7.707675120E-1,1.527161949E-4,-2.290742937E-3,1.069013379E-3,2.532511608E-3
7.729226170E-1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
7.750777210E-1,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
7.772328250E-1,1.527161949E-4,3.817904973E-3,1.069013379E-3,3.967683232E-3
7.793879290E-1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
7.815430330E-1,1.374445739E-3,-2.290742937E-3,1.069013379E-3,2.877393595E-3
7.836981370E-1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
7.858532420E-1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
7.880083460E-1,-2.290742937E-3,-2.290742937E-3,1.069013379E-3,3.411421407E-3
7.901634500E-1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
7.923186060E-1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
7.944737100E-1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
7.966288150E-1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
7.987839190E-1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
8.009389710E-1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
8.030941270E-1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
8.052492310E-1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
8.074043350E-1,-1.069013379E-3,2.596175298E-3,-1.527161949E-4,2.811803339E-3
8.095594400E-1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
8.117145440E-1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
8.138696480E-1,-2.290742937E-3,-3.512472380E-3,-1.527161949E-4,4.196223023E-3
8.160247520E-1,1.374445739E-3,-2.290742937E-3,1.069013379E-3,2.877393595E-3
8.181798560E-1,2.596175298E-3,-3.512472380E-3,-1.527161949E-4,4.370458859E-3
8.203349600E-1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
8.224900650E-1,-2.290742937E-3,-7.177661173E-3,1.069013379E-3,7.609803724E-3
8.246451690E-1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
8.268002730E-1,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
8.289554290E-1,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
8.311105330E-1,-1.069013379E-3,-3.512472380E-3,1.069013379E-3,3.824008555E-3
8.332655850E-1,1.374445739E-3,1.527161949E-4,1.069013379E-3,1.747916740E-3
8.354207420E-1,-1.069013379E-3,-4.734201822E-3,-1.527161949E-4,4.855798465E-3
8.375758460E-1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
8.397309500E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
8.418860540E-1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
8.440411580E-1,1.374445739E-3,1.374445739E-3,-1.374445739E-3,2.380609853E-3
8.461962620E-1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
8.483513670E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
8.505064710E-1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
8.526615750E-1,1.527161949E-4,1.527161949E-4,-1.374445739E-3,1.391310735E-3
8.548166790E-1,1.527161949E-4,-1.069013379E-3,-1.374445739E-3,1.747916740E-3
8.569717830E-1,-2.290742937E-3,-5.955931731E-3,-1.527161949E-4,6.383098638E-3
8.591268870E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
8.612819920E-1,-1.069013379E-3,1.527161949E-4,-1.374445739E-3,1.747916740E-3
8.634370960E-1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
8.655922000E-1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
8.677473040E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
8.699024080E-1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
8.720575650E-1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
8.742126690E-1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
8.763677210E-1,1.374445739E-3,-3.512472380E-3,1.069013379E-3,3.920376629E-3
8.785228770E-1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
8.806779810E-1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
8.828330850E-1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
8.849881900E-1,1.527161949E-4,-7.177661173E-3,1.069013379E-3,7.258438658E-3
8.871432940E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
8.892983980E-1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
8.914535020E-1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
8.936086060E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
8.957637100E-1,1.374445739E-3,1.527161949E-4,-1.374445739E-3,1.949749834E-3
8.979188150E-1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
9.000739190E-1,-2.290742937E-3,-4.734201822E-3,-1.527161949E-4,5.261510462E-3
9.022290230E-1,-2.290742937E-3,1.374445739E-3,-1.527161949E-4,2.675803904E-3
9.043841270E-1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
9.065392310E-1,1.374445739E-3,1.374445739E-3,1.069013379E-3,2.218330855E-3
9.086943350E-1,-1.069013379E-3,-1.069013379E-3,2.290742937E-3,2.744646136E-3
9.108494400E-1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
9.130045440E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
9.151597000E-1,-2.290742937E-3,-4.734201822E-3,-1.527161949E-4,5.261510462E-3
9.173147520E-1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
9.194699080E-1,1.374445739E-3,1.374445739E-3,1.069013379E-3,2.218330855E-3
9.216250120E-1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
9.237801170E-1,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
9.259352210E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
9.280903250E-1,1.527161949E-4,3.817904973E-3,-1.374445739E-3,4.060643017E-3
9.302454290E-1,-2.290742937E-3,-1.069013379E-3,1.069013379E-3,2.744646136E-3
9.324005330E-1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
9.345556370E-1,-2.290742937E-3,-7.177661173E-3,-1.527161949E-4,7.535890482E-3
9.367107420E-1,-1.069013379E-3,-4.734201822E-3,1.069013379E-3,4.969733001E-3
9.388658460E-1,1.527161949E-4,-2.290742937E-3,1.069013379E-3,2.532511608E-3
9.410209500E-1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
9.431760540E-1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
9.453311580E-1,-2.290742937E-3,-2.290742937E-3,-1.527161949E-4,3.243197288E-3
9.474862620E-1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
9.496413670E-1,1.527161949E-4,-2.290742937E-3,1.069013379E-3,2.532511608E-3
9.517965230E-1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
9.539515750E-1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
9.561066790E-1,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
9.582618350E-1,1.374445739E-3,-1.069013379E-3,-1.527161949E-4,1.747916740E-3
9.604169400E-1,-1.069013379E-3,-3.512472380E-3,-1.374445739E-3,3.920376629E-3
9.625720440E-1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
9.647271480E-1,-1.069013379E-3,1.527161949E-4,-1.374445739E-3,1.747916740E-3
9.668822000E-1,1.374445739E-3,2.596175298E-3,1.069013379E-3,3.126022532E-3
9.690373560E-1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
9.711924600E-1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
9.733475650E-1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
9.755026170E-1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
9.776577730E-1,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
9.798128770E-1,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
9.819679810E-1,1.527161949E-4,-2.290742937E-3,1.069013379E-3,2.532511608E-3
9.841230850E-1,-3.512472380E-3,-2.290742937E-3,1.069013379E-3,4.327557629E-3
9.862781900E-1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
9.884332940E-1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
9.905883980E-1,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
9.927435020E-1,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
9.948986060E-1,1.374445739E-3,1.527161949E-4,1.069013379E-3,1.747916740E-3
9.970537100E-1,1.527161949E-4,-2.290742937E-3,-1.374445739E-3,2.675803904E-3
9.992088150E-1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.001363971E0,-2.290742937E-3,-3.512472380E-3,1.069013379E-3,4.327557629E-3
1.003519023E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.005674127E0,2.596175298E-3,1.374445739E-3,-1.527161949E-4,2.941521631E-3
1.007829283E0,1.374445739E-3,-2.290742937E-3,-1.527161949E-4,2.675803904E-3
1.009984335E0,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.012139492E0,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.014294544E0,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.016449648E0,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.018604804E0,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.020759856E0,1.527161949E-4,-1.069013379E-3,-1.374445739E-3,1.747916740E-3
1.022915012E0,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.025070065E0,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.027227721E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.029380325E0,-2.290742937E-3,1.527161949E-4,1.069013379E-3,2.532511608E-3
1.031535429E0,1.374445739E-3,2.596175298E-3,1.069013379E-3,3.126022532E-3
1.033690533E0,1.527161949E-4,2.596175298E-3,1.069013379E-3,2.811803339E-3
1.035845637E0,-1.069013379E-3,2.596175298E-3,1.069013379E-3,3.004281176E-3
1.038000742E0,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.040155846E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.042310950E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.044466054E0,1.527161949E-4,-1.069013379E-3,1.069013379E-3,1.519506974E-3
1.046621158E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.048776262E0,1.527161949E-4,1.527161949E-4,-1.374445739E-3,1.391310735E-3
1.050931367E0,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
1.053086523E0,-1.069013379E-3,2.596175298E-3,1.069013379E-3,3.004281176E-3
1.055241627E0,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.057396731E0,-1.069013379E-3,-1.069013379E-3,-1.374445739E-3,2.043203440E-3
1.059551835E0,1.374445739E-3,5.039634649E-3,-1.374445739E-3,5.401492347E-3
1.061706940E0,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.063862044E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.066017148E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.068172252E0,1.527161949E-4,-3.512472380E-3,1.069013379E-3,3.674720950E-3
1.070327356E0,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.072482460E0,1.527161949E-4,-2.290742937E-3,-1.527161949E-4,2.300901492E-3
1.074637565E0,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.076792669E0,2.596175298E-3,1.374445739E-3,-1.527161949E-4,2.941521631E-3
1.078947773E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.081102877E0,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.083257981E0,1.374445739E-3,6.261364091E-3,-1.527161949E-4,6.412261973E-3
1.085413137E0,-1.069013379E-3,3.817904973E-3,-1.374445739E-3,4.196223192E-3
1.087568190E0,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.089723294E0,1.527161949E-4,2.596175298E-3,-1.374445739E-3,2.941521631E-3
1.091878398E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.094033502E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.096188606E0,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.098343710E0,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.100498867E0,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.102653971E0,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.104809023E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.106964179E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.109119283E0,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.111274387E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.113429492E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.115584596E0,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.117739700E0,2.596175298E-3,2.596175298E-3,1.069013379E-3,3.824008625E-3
1.119894804E0,-1.069013379E-3,1.527161949E-4,1.069013379E-3,1.519506974E-3
1.122049908E0,-2.290742937E-3,1.527161949E-4,1.069013379E-3,2.532511608E-3
1.124205012E0,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.126360117E0,2.596175298E-3,1.374445739E-3,1.069013379E-3,3.126022532E-3
1.128515221E0,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.130670325E0,-1.069013379E-3,1.374445739E-3,-1.374445739E-3,2.218330855E-3
1.132825429E0,1.527161949E-4,-3.512472380E-3,-1.527161949E-4,3.519105951E-3
1.134980533E0,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.137135637E0,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.139290742E0,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.141445846E0,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.143600950E0,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.145756054E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.147911210E0,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.150066262E0,-1.069013379E-3,1.374445739E-3,-1.374445739E-3,2.218330855E-3
1.152221367E0,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.154376523E0,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.156531575E0,-1.069013379E-3,-1.069013379E-3,1.069013379E-3,1.851585486E-3
1.158686731E0,-1.069013379E-3,1.527161949E-4,-1.374445739E-3,1.747916740E-3
1.160841835E0,-1.069013379E-3,2.596175298E-3,-1.527161949E-4,2.811803339E-3
1.162996940E0,1.527161949E-4,1.527161949E-4,-1.374445739E-3,1.391310735E-3
1.165152044E0,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.167307148E0,-1.069013379E-3,-3.512472380E-3,-1.374445739E-3,3.920376629E-3
1.169462252E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.171617356E0,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.173772460E0,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.175927565E0,1.527161949E-4,3.817904973E-3,1.069013379E-3,3.967683232E-3
1.178082669E0,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.180237773E0,-1.069013379E-3,2.596175298E-3,1.069013379E-3,3.004281176E-3
1.182392877E0,-2.290742937E-3,1.527161949E-4,-1.374445739E-3,2.675803904E-3
1.184547981E0,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.186703085E0,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.188858190E0,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.191013294E0,-2.290742937E-3,-1.069013379E-3,1.069013379E-3,2.744646136E-3
1.193168450E0,-2.290742937E-3,-5.955931731E-3,-1.527161949E-4,6.383098638E-3
1.195323554E0,1.374445739E-3,1.374445739E-3,-1.374445739E-3,2.380609853E-3
1.197478606E0,-2.290742937E-3,-2.290742937E-3,1.069013379E-3,3.411421407E-3
1.199633710E0,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.201788815E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.203943971E0,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.206099075E0,1.374445739E-3,3.817904973E-3,-1.527161949E-4,4.060643017E-3
1.208254179E0,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.210409283E0,1.374445739E-3,3.817904973E-3,-1.374445739E-3,4.284226951E-3
1.212564387E0,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.214719440E0,2.596175298E-3,2.596175298E-3,-1.527161949E-4,3.674721022E-3
1.216874596E0,1.527161949E-4,-1.069013379E-3,-1.374445739E-3,1.747916740E-3
1.219029700E0,-1.069013379E-3,1.527161949E-4,1.069013379E-3,1.519506974E-3
1.221184804E0,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.223339908E0,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.225495012E0,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.227650117E0,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.229805221E0,1.374445739E-3,1.374445739E-3,-1.527161949E-4,1.949749834E-3
1.231960325E0,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.234115429E0,1.527161949E-4,5.039634649E-3,-1.527161949E-4,5.044260289E-3
1.236270533E0,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.238425637E0,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.240580794E0,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.242735846E0,-1.069013379E-3,-2.290742937E-3,1.069013379E-3,2.744646136E-3
1.244890950E0,-1.069013379E-3,-1.069013379E-3,-1.374445739E-3,2.043203440E-3
1.247046106E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.249201158E0,-1.069013379E-3,2.596175298E-3,-1.527161949E-4,2.811803339E-3
1.251356262E0,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.253511367E0,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.255666523E0,1.527161949E-4,3.817904973E-3,-1.527161949E-4,3.824008742E-3
1.257821575E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.259976731E0,-1.069013379E-3,2.596175298E-3,-1.527161949E-4,2.811803339E-3
1.262131783E0,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.264286940E0,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.266442044E0,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.268597148E0,-1.069013379E-3,3.817904973E-3,1.069013379E-3,4.106333838E-3
1.270752252E0,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.272907356E0,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.275062460E0,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.277217565E0,-2.290742937E-3,-2.290742937E-3,1.069013379E-3,3.411421407E-3
1.279372669E0,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.281527773E0,1.527161949E-4,2.596175298E-3,1.069013379E-3,2.811803339E-3
1.283682877E0,2.596175298E-3,5.039634649E-3,1.069013379E-3,5.768954253E-3
1.285837981E0,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.287993085E0,-1.069013379E-3,-1.069013379E-3,2.290742937E-3,2.744646136E-3
1.290148190E0,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.292303294E0,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
